transaction_id,step,type,amount,customer_id,age,is_fraud
576888ae-90d9-4ce1-8855-d747acef6e6d,372,CASH_OUT,32900,C50425034,54,0
8645dcdf-d785-4aaa-a5bf-aa7a69e98e76,588,CASH_OUT,65600,C13717861,24,0
2355a056-d91a-4ba4-83ee-470942874827,400,PAYMENT,1000,C2112939,28,0
f79c94eb-24a3-48d1-a211-d41bf2ac210a,562,PAYMENT,8500,C80988087,22,0
6a000fd9-1e53-46ba-b198-04be2e2a68c0,365,PAYMENT,56500,C33537313,18,0
b8685883-008e-45ae-91e2-7395006ea285,366,TRANSFER,107400,C93434719,27,0
663c02dc-3c1b-4205-b1e3-a574355ff816,91,PAYMENT,127500,C85378903,20,0
f4184d06-9f47-470f-b5f1-a82f2134b9e7,319,CASH_OUT,185000,C60065757,22,0
445cfa67-5d3a-401e-be67-3382eceaf2cc,413,PAYMENT,25500,C81533389,25,0
913f96f0-5e73-4823-9d86-60a3cfe86470,610,CASH_OUT,118000,C58369618,72,0
961ae1df-f6bc-4109-9b5d-02749a58af15,356,PAYMENT,125900,C45626090,22,0
1c61ca96-816f-45db-942a-d4008f1da3f6,231,CASH_OUT,69000,C16826572,73,0
1213d7aa-9a58-4697-b9f2-8d742769ec9a,658,TRANSFER,69500,C72690506,53,0
d02d6eaa-ae42-49f3-a718-e7ac5962d0ec,585,CASH_OUT,10500,C76577304,30,0
579d4ba5-3cc8-4c36-a3b6-0470b0c5412a,34,CASH_OUT,38400,C53832075,26,0
322b6c48-a118-4a23-9c18-611995c32039,513,PAYMENT,45700,C53762138,55,0
6949f143-0c1c-4356-812a-19b5c68f3530,198,PAYMENT,312000,C90210358,20,0
d6360302-c179-4d05-a090-7ea347921217,278,TRANSFER,42500,C74374847,31,0
6252078a-f6f0-46e8-86bf-bbac13d19b78,104,TRANSFER,3000,C85207418,25,0
66c86644-47ef-4f62-8bc9-07106607b90e,539,CASH_OUT,79000,C13811610,24,0
1dae9be4-7344-4708-9307-5a5b3f2f304e,590,PAYMENT,50000,C14009091,20,0
309e1941-7831-475c-98a1-77488d26d979,11,PAYMENT,3000,C64548349,32,0
b2991b4f-b8de-4da6-abe0-0cf3f790d0ba,376,PAYMENT,185500,C14396318,26,0
c3a85699-9a98-4154-8e15-0cf4c338ff88,404,PAYMENT,560500,C74204363,27,0
d2dd7ea5-bdae-44b4-872b-4b0748d8f7d5,178,CASH_OUT,9700,C84706285,20,0
e316ed89-4e81-4e26-81a1-fbc5f6bb3737,326,CASH_OUT,3162400,C55804573,51,0
a47a6833-afd2-4f77-b5c2-39860b0e4632,224,CASH_OUT,34000,C37513139,52,0
aa5ffe57-0e12-44f9-8397-3b825e276ba6,594,TRANSFER,500,C84796080,33,0
74f9e238-b0fc-4f6b-9f7c-9aed503f7958,587,TRANSFER,12000,C89780927,26,0
c87e0bc8-9bb4-41a2-8aa8-7d0c57f0b09d,211,PAYMENT,33000,C5116588,26,0
254024a1-3289-4553-b86a-4ad5d169963c,481,PAYMENT,55300,C98423416,31,0
8fe6d95d-6a18-4162-bc54-4f5e2793f4fb,453,TRANSFER,229300,C88278656,22,0
6c8f8b1f-7641-43ec-9f20-18c84b67e5b5,13,PAYMENT,389500,C70919001,51,0
03059baf-e858-44ff-81e1-48b81dbc78de,130,TRANSFER,300000,C38932865,54,0
7f3d9ee7-054b-4a64-a315-97609eb68806,425,TRANSFER,155500,C28085626,26,0
925b131e-d4e4-4ab7-8d4f-f557471cba20,128,TRANSFER,62000,C33108283,27,0
8d6cc131-aa6f-4ed5-af7f-aaf33916a11f,250,CASH_OUT,727000,C88782530,27,0
89bff9be-014a-4460-88b5-a67e6ae0402f,315,TRANSFER,109000,C67579881,20,1
1e2f99b9-dc01-48cd-babc-f2dd5a7e9166,295,TRANSFER,24000,C92179867,19,0
9b41111e-d279-42be-9c83-f6ff402986ac,446,TRANSFER,118000,C14134536,29,0
a258d030-2344-4b7b-9579-82ad86fb498e,18,TRANSFER,26900,C9362422,23,0
9d5038d6-2c60-4d86-b397-eafcefe4161a,533,TRANSFER,449500,C42766613,23,0
2f1e7903-827b-46c9-9b5b-4bc4390968b5,687,CASH_OUT,155000,C7785903,48,0
189b8afa-d832-4f36-a0e1-8cb68f75233a,151,PAYMENT,52500,C9378918,61,0
79ad0b2f-cb97-4843-950d-0a5160a36147,56,CASH_OUT,31500,C2374284,63,0
eba1420c-ca5e-42cb-a82f-62d48ce72f4c,118,PAYMENT,74000,C65137478,26,0
e88f531a-72b8-48c8-8534-4df17c185ba6,498,CASH_OUT,188700,C89443995,22,0
639fa052-bc07-4291-b41b-3e443733e0bd,684,CASH_OUT,22700,C1334223,18,0
d3ba695e-1770-4dca-8757-2b4b3d3d98d2,682,TRANSFER,40500,C87209060,55,0
d2c1a9a0-01ba-432a-a1d9-463d29fc5ce5,461,TRANSFER,7500,C77511744,20,0
e06db22a-cbe1-4397-8151-ba15d5dedb52,37,PAYMENT,176400,C90909549,51,0
95883020-1dd7-429e-a6af-0d6272cbc462,356,TRANSFER,255000,C698348,29,1
aec797e9-7697-4cb1-a932-05509aaeab77,322,CASH_OUT,74500,C48845733,25,0
bba1e137-5657-456a-beaa-b29055c54446,63,TRANSFER,17000,C44573968,44,0
8f5e09d1-6af3-4c73-949e-86d13e1d5fce,710,PAYMENT,633000,C85868618,22,0
b18bdd30-6bb9-4958-a4ec-5b63f90dcbd9,494,DEBIT,58500,C50300061,25,0
d2afdcec-3900-477f-9f16-6b6c561ee2c7,210,CASH_OUT,1100,C34729850,48,0
3bf2eee7-ea63-467b-a847-a099048fa5a3,43,DEBIT,14000,C46923965,31,0
b896abbd-89c8-4fa3-9361-1a4a3e0e310b,105,TRANSFER,17500,C3865261,28,0
22e77eb8-967e-4325-bf29-4b6f429e423c,394,PAYMENT,115600,C14856392,54,0
9a160285-9514-4fa7-ac5e-468c2a1c15e9,322,CASH_OUT,84000,C35334611,26,0
88eb98a2-edef-4ff4-be60-14bea7f852c8,610,CASH_OUT,167500,C62746883,26,0
160318e9-3df5-4ce2-ba84-d30fe74ed31a,64,PAYMENT,30500,C41295113,47,0
006b3d2c-2a40-4e09-b1d6-90b68e109f5e,563,PAYMENT,16500,C1057837,22,0
38762ed7-9c06-49bd-a6c3-0c982eca6a4d,422,PAYMENT,30300,C55138625,65,0
b1fdd08a-33a3-485e-b89a-83f079a27f6b,68,PAYMENT,12500,C122379,66,0
5037c422-50e9-410c-8ec1-450a721edcef,564,PAYMENT,1086700,C54632373,54,0
3ff59be2-c64b-4cf4-b2b3-0b7645ab6908,407,TRANSFER,13000,C56102248,65,0
5b347e53-b04f-489d-939c-b4e47fe20429,595,PAYMENT,130500,C93966398,28,0
d43136cd-7cc2-4c8f-82ca-fab85f388d90,610,CASH_OUT,436500,C25811601,27,0
f827d072-1a91-4dfa-8012-db43734f2c64,62,CASH_OUT,10000,C46300634,27,0
5dd3cfd6-9885-46ed-89b5-257ba41d36b9,88,CASH_OUT,38000,C94715379,36,0
cd88b016-ea75-49f1-9aff-f1f40fc53865,55,DEBIT,35000,C10405796,31,0
f349783d-d399-4c33-b6bf-fe8334f19768,642,PAYMENT,26000,C67791446,49,0
385d2eb1-167f-4c80-bced-a255beaa6971,136,TRANSFER,54000,C7507824,23,0
f3491a43-479a-4829-a10f-dcbd0845d3ea,65,TRANSFER,4500,C80498363,23,0
42f2df0a-07b1-4023-895d-25da8ea8f206,495,TRANSFER,79000,C52763815,30,0
cd474bec-426e-473f-ae4d-2fb57a4ce484,496,CASH_OUT,43000,C59883171,27,0
73a52f17-eede-4b0c-ab01-b6fe98d73b52,143,PAYMENT,80700,C63021093,57,0
73f7738f-7c8e-4908-870d-e90fae8c6070,37,PAYMENT,185200,C40208335,22,0
d2c243fa-569e-4821-be18-1313f819bc38,635,TRANSFER,52000,C79558385,30,0
13fa6b73-a260-4af8-acb6-a438b1a6bc3c,332,TRANSFER,31500,C79178727,30,0
e81bc236-da19-461c-86ad-a11082098cd8,515,CASH_OUT,41500,C17684892,22,0
52cbfb58-1b4f-431f-8543-f709acd69e9f,336,TRANSFER,797000,C44100484,52,1
f28efae8-c366-48db-a094-02cf99f4e2fc,297,PAYMENT,54000,C10180907,26,0
40acea65-b0b1-4ec1-b63c-91e16e72ef3b,522,PAYMENT,4500,C70088152,24,0
bb92d000-59f0-42ab-a866-370c6a7e39af,56,PAYMENT,321500,C71754944,22,0
be442818-4121-487d-9a37-14100eeb48cb,637,CASH_OUT,14100,C38910324,37,0
4dc1da6f-b4ee-4810-bcce-439a73b0b9cd,113,PAYMENT,533000,C99689739,45,0
103890cb-1b16-476b-984f-c93303d391bc,415,CASH_OUT,37500,C36904785,82,0
e2d50d98-db7d-491e-8f90-41a923620094,655,PAYMENT,119000,C87889562,31,0
b8458f07-1c64-4840-9c16-8c4560e1d3ce,568,DEBIT,27500,C16823805,25,0
f397ed9e-c259-41f2-9284-c4d1f846fade,342,CASH_OUT,135500,C55632426,25,0
e35ccf56-bf6c-4ee9-b99d-ab1c4ff0e009,25,PAYMENT,9500,C7343863,28,0
dc5ac6c2-5f90-4d8b-9dd2-90d8872310f2,681,PAYMENT,73000,C49255180,33,0
77a95bd0-00bf-4458-8fe0-b26e618797d6,199,CASH_OUT,41000,C80331149,56,0
7c465ae8-a27a-4e19-914e-d67c00cdcadc,14,CASH_OUT,131500,C51417129,27,0
37631fc7-c717-423f-929f-1b13a4290eef,125,PAYMENT,21000,C72914260,24,0
933f7888-d26f-40a4-919c-d862d8a6b34b,106,DEBIT,15500,C52425529,31,0
5c4d57c8-ede1-455a-bed4-a5808476f90b,442,PAYMENT,445000,C9981534,30,0
7951d621-0280-4cbd-b426-3d1153301e60,490,CASH_OUT,257100,C18691303,33,0
7250a3ce-a482-444c-8f04-c7d2fdf0478c,710,TRANSFER,44000,C93767582,20,0
18d1b741-68c0-4e67-bae0-b229f1cb872b,317,TRANSFER,210500,C27195430,54,0
5819f7d6-fa82-400e-abed-631b2835096a,426,CASH_OUT,37400,C10663382,29,0
67000418-43d5-4229-9f62-8644d7bd3d38,329,CASH_OUT,111000,C44283868,18,0
8bf54a84-2bf9-4eee-b0ec-4d916ab4651b,549,PAYMENT,661400,C67469501,31,0
0c93bd36-9090-48e0-bc9a-ccc2f3b2ac78,420,CASH_OUT,119500,C46660114,24,0
b82c0d9e-07aa-4af9-ba15-6adc1ce05217,12,DEBIT,315000,C18181771,19,0
cd4d1f6d-e3d5-4d61-8363-226a03a95ff6,346,TRANSFER,157500,C85968903,29,0
6184b123-c97b-48af-8373-eb52426a6cd7,655,DEBIT,291500,C43386224,29,0
08f5947b-d4ba-47a7-8b14-f1225691c3c1,228,TRANSFER,440000,C80787650,63,0
f6e9b24c-a361-4d78-9070-75ae2a69848c,228,PAYMENT,54500,C74038339,54,0
74cb1659-8c80-4e99-a4ad-2f3d5c53eaef,14,PAYMENT,8500,C10084498,20,0
bf767471-edae-4553-af8a-942dab3a0446,36,DEBIT,117500,C76874993,21,0
a296a84f-de52-433f-9e27-868c4bd7b0fe,639,TRANSFER,72500,C90835391,25,0
c171ce79-66c4-410f-90f5-632d0da969ca,588,TRANSFER,4800,C18051642,39,0
f72bd453-8c16-45a0-8d5a-fed535bd9eb4,256,PAYMENT,12000,C39381278,24,0
1ebb9faa-416f-4948-977a-b4b4a19d02b5,607,TRANSFER,55000,C13223664,27,0
afde4198-7556-499e-892f-99889d5bf1d6,424,PAYMENT,58500,C36521143,22,0
e24367e6-1947-4b58-bef1-dadc84bb1224,320,TRANSFER,33000,C29001618,22,0
4ded1bb0-d122-41e4-aa13-e9def4226856,135,PAYMENT,5000,C58205569,24,0
612f1a02-a1f7-4031-9835-388fe04cae9f,177,TRANSFER,12200,C59021246,29,0
af4dfee2-6246-49c4-a895-dd8d4c8f252c,368,TRANSFER,97000,C89794018,28,0
db6ec6fe-eaaa-44bc-94f2-bd3638c32372,64,CASH_OUT,4000,C31574868,52,0
b6eec8ea-4ca4-4a11-b04f-d02acf3d39e5,629,TRANSFER,56500,C76748016,55,0
d6998da3-bd60-4fc9-be7a-5df8aa67f52a,631,PAYMENT,162000,C91008897,24,0
81d6c944-9b72-4d6c-954b-aef57c257d3a,105,PAYMENT,18500,C18508235,65,0
13e0550f-7a92-43b1-a606-a8c677350f08,38,PAYMENT,233800,C57921373,21,0
f2ccf023-818a-4d18-bc84-239b1a979b4d,234,PAYMENT,14500,C13710180,34,0
9af98cc7-d0f1-4c74-bd1d-c90ede44eebc,690,TRANSFER,162000,C39553352,57,0
40ba4e2c-d28b-45e8-a865-fb9a2967ebe7,346,CASH_OUT,12900,C73846864,20,0
e927d6ec-554d-431b-9a7d-e19ad09519a9,475,TRANSFER,190000,C56364058,19,0
7e763720-771c-4000-a3b2-bc84f28e8214,127,CASH_OUT,1113500,C33556385,21,1
7690c88b-35da-4900-a676-c4e829844c7f,612,CASH_OUT,34000,C56772409,28,0
728d1603-7940-4b51-a2d8-ff49c58aee9c,397,PAYMENT,46500,C11042169,24,0
245b0463-b57f-4e31-aacd-70e4eb80555a,322,TRANSFER,20500,C73285950,23,0
5e44b740-ca14-437a-b43f-44d33dbb56b4,37,DEBIT,20200,C83287795,22,0
d48c5d99-3883-47dd-b230-5519fb4d32f9,223,CASH_OUT,50500,C52746572,63,0
bbb5f565-4997-4cc1-81b2-790fd83207b5,37,PAYMENT,27500,C92896768,19,0
74a8fdc5-c414-4c13-858b-9052f6ee7f51,665,PAYMENT,333000,C71656570,61,0
30fd82e4-e3a8-4964-901f-6e57a589b391,154,TRANSFER,21500,C6363160,26,0
b60ac476-0a3e-46cc-afb0-2e5582222caa,319,TRANSFER,23000,C59128934,26,0
fdc5b67c-c6f5-4f0f-a6d4-a33140ca4c87,686,PAYMENT,168500,C36856902,43,0
6a31d1a5-38ed-41e4-ba71-dbe9d394df89,86,PAYMENT,5300,C23499263,21,0
0995104c-d135-42f4-a2ef-b03155bcf779,583,CASH_OUT,114800,C71010713,31,0
da8ac5db-0b76-465c-a453-47a519785389,585,CASH_OUT,55700,C18719861,53,0
c8ff9433-88e1-4261-aaaf-2cba1576c756,614,DEBIT,101500,C75787664,66,0
96f64ce3-3a23-4894-8756-804556783666,282,CASH_OUT,43900,C85496238,61,0
44ad3368-834d-4cd5-a86a-94a3455444ea,419,PAYMENT,70500,C46645559,30,0
eed5070c-259f-4b01-a2d0-23d964642594,615,TRANSFER,29000,C76859866,26,0
0769127e-2c24-44ac-aec9-0e91d9b9cc8b,270,TRANSFER,12200,C43054282,28,0
31e42bf7-2dbb-4a6e-a793-b82c8846426e,276,TRANSFER,54500,C49805544,51,0
bbd1eed4-37b6-4961-8c02-6c285adc7de9,467,TRANSFER,23500,C11966209,18,0
910a11ac-9fb5-4ecd-9d43-a48c8be01c48,398,CASH_OUT,38700,C19406100,26,0
404e0acb-19bb-43fa-b6b0-7b5e836678df,631,CASH_OUT,19400,C45922911,27,0
cf283513-d78a-4fbc-8dd9-a3b4f9bc3386,333,TRANSFER,18500,C5559517,29,0
3442193f-46cc-4be3-a228-32f0b1519a4f,705,DEBIT,231000,C19005128,29,0
c3c521a4-9508-43b0-bee1-4cea317bddce,254,TRANSFER,13000,C31008819,21,0
fd8e55d6-bdcb-4475-8cd7-7ed13fcc8cda,304,TRANSFER,67200,C76668702,29,0
a4f9c32d-8124-4a23-8b99-a730473ded38,515,PAYMENT,102000,C63189873,22,0
1785805c-4244-4c73-9cd1-3d4bbbe67af5,638,TRANSFER,8700,C63497064,19,0
f2b61f9f-8a4d-438f-b789-fe18cfaad83e,687,PAYMENT,30500,C76348298,27,0
410ddf54-93a2-4a3a-84dd-2aa26c8b96a6,321,CASH_OUT,29000,C3113106,34,0
38dc59b8-5613-4d6f-afb6-c44421e0c38e,642,TRANSFER,21000,C46747636,46,0
33a123cc-52eb-44cc-9e3d-1012cf54400f,617,PAYMENT,383600,C75427420,33,0
565f5d38-3986-4033-9fba-172a81b9d607,545,CASH_OUT,9000,C79046938,73,0
af3bec40-80f6-480a-87a1-e7a4dee9f7be,427,PAYMENT,295500,C45141893,27,0
fc28531d-f2cf-4414-8202-dcc209297aff,711,PAYMENT,1035900,C26015812,29,0
fd1a5d74-91a8-4349-9fd8-7cfa168c6d73,568,PAYMENT,131500,C72853314,73,0
3f10bb43-2e80-485a-a28b-dfa17a6e2117,712,TRANSFER,33900,C70162007,21,0
90c37f1b-24ba-4ffb-9a7a-3e3ef59ee3fa,101,TRANSFER,55300,C95651060,23,0
f13efba7-9223-41af-a4d6-51fb6979c767,636,PAYMENT,72500,C33477212,38,0
e8135e38-9b9e-45a2-839f-d3065e690de5,14,TRANSFER,83500,C39934866,68,0
16949045-3295-4d79-90e5-06225842174a,677,PAYMENT,596000,C56557744,23,0
1a6e0920-c575-434b-ac4b-e38a9ef5d1d4,87,TRANSFER,572000,C62077833,48,0
dccc6484-d680-4362-ad31-d44ab8ac6b5d,607,DEBIT,2500,C25580108,23,0
bc34729e-303e-440d-b1b2-44491ed84907,370,CASH_OUT,31300,C39881461,24,0
610c407d-b5fe-4a7f-ba3d-4f996a670a1f,513,PAYMENT,349500,C66314040,21,0
04d0b3e8-af01-431a-8b3f-fd3c2946a9f3,514,CASH_OUT,99500,C4835872,31,0
b9c3647b-0e39-468a-8797-205b9fd1157c,195,DEBIT,14600,C80226448,20,0
0d39569c-eed9-4cec-9312-848229bcac65,151,PAYMENT,73000,C27394137,24,0
1d9e2f5b-2971-4d74-b8fa-be012ec04275,692,TRANSFER,49500,C74220996,31,0
bcbaa5e5-d7d2-4fe0-999a-a72fd78fb20a,651,PAYMENT,102000,C44782132,69,0
52e62f86-cf85-4bcf-9e42-cf307672d1b4,415,PAYMENT,73900,C23539626,25,0
3b124266-0ff3-411e-b5f1-1441bcc0cb45,663,TRANSFER,40900,C90395887,40,0
2296bc48-7f62-4019-9d90-a5fdfede2d22,595,PAYMENT,81000,C57638165,30,0
b27c652d-109d-4a2c-a360-49747efde8e4,188,PAYMENT,777400,C93965711,26,0
fa4d69cb-ae99-4660-962a-1aea0c96df29,565,DEBIT,126600,C68791752,75,0
4c253549-b077-4d42-b7ce-d218b9945170,324,TRANSFER,36200,C45034825,26,0
79346263-1d76-4163-a3f2-9a62d86bef25,107,PAYMENT,68000,C24974920,18,0
b5538768-263a-4db0-bd7f-baa971737ba4,393,PAYMENT,5200,C22597910,32,0
86ca27e7-954d-4316-9697-ca263ea04596,397,PAYMENT,40500,C82111693,21,0
da86b429-1f41-44f5-9a1d-8480ed8185aa,343,DEBIT,85000,C81953307,29,0
a53d610d-4c34-472c-8de4-12dbc5665f18,198,CASH_OUT,35600,C52927565,26,0
7a9090c2-e219-4d8c-ba3d-dd3f31770998,604,TRANSFER,45500,C25954925,32,0
375cc53b-dc4d-4e40-9323-add7efc8b8f5,271,TRANSFER,101800,C35358377,59,0
b191b76d-13d4-413b-ac1e-4cc11d722f7f,16,PAYMENT,3500,C80004618,49,0
3dff04cb-88a2-4cca-befa-430f38446a5d,705,CASH_OUT,205000,C93898817,63,0
31beacfa-3166-464d-890a-c13ccfe0162f,10,TRANSFER,146000,C13231501,30,0
296f87eb-b2cb-41c3-a13d-50341bf07b57,619,DEBIT,19000,C73481846,27,0
7b668877-bba9-4b14-824d-146c5126df2e,203,DEBIT,72500,C43692,32,0
c4da20fb-3282-4510-80f1-0df47727081f,222,PAYMENT,56500,C45372909,20,0
331d39d3-8d19-42fa-afc9-84bce953bf69,78,PAYMENT,180300,C61632946,70,0
5f5d841b-77a5-41b6-9b4d-7cf2926768d8,208,PAYMENT,181700,C70577721,46,0
9ac57a14-0f73-433c-aef4-c39c804e3513,492,TRANSFER,171000,C71515487,26,0
0fdfcccf-3eeb-4698-8163-4c11fc7b464a,307,TRANSFER,10500,C47022923,56,0
cca1c267-765f-46d7-8b4e-f0e434a19984,89,TRANSFER,36500,C19797642,29,0
593d0846-c03d-4ae9-acef-13df222afc7b,112,PAYMENT,22000,C21991449,27,0
613f0e33-f9f0-436a-8c19-f889b4536da2,230,PAYMENT,2000,C66651009,23,0
0a873b87-05e5-48a0-910c-98da747737c6,606,PAYMENT,22500,C3730069,34,0
e88ab0ed-96f5-42ba-ba98-cbc029ec8862,207,PAYMENT,474500,C26373706,22,0
619c7109-8f45-4198-91e0-c982e91c3ced,491,DEBIT,29500,C27671775,35,0
b292e636-8c67-4341-82e3-23f277225305,275,TRANSFER,29200,C87880736,23,0
8b38f017-b57d-46d1-bdfa-0f460fabc43d,606,PAYMENT,36000,C24669251,23,0
b4adddb5-7602-4bc2-baa6-2f85f9794f41,154,TRANSFER,240000,C31841337,27,0
bfc78d05-2be8-4736-9c01-702f329a19ba,557,PAYMENT,47000,C65959232,20,0
07826753-359e-40c8-9eb5-e434afa4d535,155,TRANSFER,600,C79214385,44,0
3bbea0c6-6618-443a-a2b2-cc35fa098de7,320,PAYMENT,73100,C14897592,56,0
ba424206-b765-4c4d-b499-af2034f444eb,635,DEBIT,12500,C80120280,54,0
0ec2b715-45dd-4ae7-8fcf-25595df937e2,375,PAYMENT,307000,C87478291,31,0
b98c72d0-42df-4704-bc97-b36b97a66a71,129,DEBIT,142500,C40227726,34,0
37233311-bbb2-429d-9f93-6d9ef28ca0e0,183,PAYMENT,95900,C1999378,20,0
d9eff8c7-7f51-4531-b55c-13d86167c1c0,343,CASH_OUT,88000,C29848191,21,0
9004a0ab-67f7-4f20-8e68-dfe8a0b51e4b,413,DEBIT,240600,C88705397,27,0
abb741cb-5064-4695-8ec1-4d191ee6f5f6,18,CASH_OUT,46500,C40009766,32,0
d9accc28-4ff8-4877-9f0a-0b3ed812d78d,234,PAYMENT,69500,C50115572,43,0
28e53919-cb10-45d5-8cc3-b3d9a7e5c065,437,PAYMENT,17000,C50504306,32,0
19e92488-3fe3-4f16-827f-b9593eef5ca2,570,PAYMENT,16000,C90272069,30,0
40b814b3-966d-4c09-967d-f61c406ca829,178,PAYMENT,23500,C98826727,31,0
fa230d31-7a28-4662-b9c0-8821619a6ae6,37,PAYMENT,4100,C65023410,30,0
6b1bd45e-2e0d-45fc-a350-75468d68dcc0,564,PAYMENT,1011000,C61485162,78,0
33981867-613d-43e3-82e6-8cc37de4d0c7,391,CASH_OUT,86700,C56233062,30,0
93613baf-06fe-40df-95a4-a6931d486ba0,269,TRANSFER,255000,C48101012,20,1
d8b80ed7-b9d3-4c31-ab14-1db573e7c6cf,537,DEBIT,78800,C9084798,27,0
56fd8f57-3803-437e-8d18-d9838f4b302c,339,PAYMENT,24500,C59633417,67,0
d6d05cee-dba7-486a-b2c4-3ac3ea5473e1,332,PAYMENT,13500,C15266782,53,0
0064d158-e48f-41aa-8cea-eba734349d47,714,TRANSFER,36500,C81674951,19,0
44289b79-8ae0-401b-9761-2fd42cbdee51,42,PAYMENT,162000,C58323340,66,0
5ef45c28-5917-456b-8e0b-5a8fb0682045,318,PAYMENT,18500,C45990279,34,0
33642ee8-f86b-4d8d-8a51-8225ef776bcf,393,PAYMENT,13500,C67777754,31,0
fc8e5f1f-8358-4d4c-9dda-c8da30d722cd,693,PAYMENT,12600,C41964882,43,0
42cc9e78-77b0-4427-b9f7-1663bb3ad899,373,CASH_OUT,460000,C2614483,35,0
6961c259-711a-473e-9728-39bc9b1f94ca,606,CASH_OUT,11500,C55991102,52,0
c5012cd3-6ef4-48b2-8282-c42d3195e859,136,PAYMENT,38700,C44931501,29,0
f724abca-9e79-4b86-b8a1-99c35dba5a08,369,PAYMENT,17000,C41217872,29,0
7b640edb-9981-4d4d-88ea-f2a111755b48,561,CASH_OUT,85000,C7724766,78,0
951ac7e6-a308-48df-a01f-cf8363bd996b,279,CASH_OUT,9500,C17005898,37,0
b0748f31-33f6-499f-b5a2-89230e40bb7a,130,PAYMENT,22000,C27278979,24,0
422c4154-5a28-463f-b2f9-a808ed4e9b89,37,PAYMENT,106300,C4697153,23,0
773e7618-50b5-400d-834c-815bdee3944a,255,CASH_OUT,637000,C31792012,28,0
70fbb5a3-1b3a-4abd-a798-6bb91969f5f2,159,DEBIT,54200,C2838215,23,0
c4334d89-edd9-4db2-b19e-c970b5e4b024,162,TRANSFER,401700,C67003400,75,0
5fe322df-6bd1-4821-84f3-bbb25322d73d,563,TRANSFER,500500,C2677165,64,0
9e4a640e-a05c-45f4-95de-cad7f74c4191,476,TRANSFER,28000,C71102527,24,0
5baedfd5-795a-4d90-a6d4-782e9e46caed,534,PAYMENT,15000,C32036490,46,0
3907c89a-7b9c-486d-8547-06b85b457ef0,328,PAYMENT,7500,C64972135,55,0
fa4aac85-e767-47a6-9eee-0fd0416eb3d7,175,PAYMENT,13000,C14495810,21,0
15214f19-62fb-4a67-b9c7-50d4ee083944,7,PAYMENT,18200,C17690697,24,0
7e24c944-d543-4124-9616-a051818aeed6,655,PAYMENT,148000,C28426997,28,0
5b55fe12-cc39-43b9-bee4-77189d7f2c92,374,PAYMENT,77000,C89159870,20,0
c659c893-4b4e-4846-800b-fadb46ed3177,35,PAYMENT,46300,C42283160,29,0
bb5dbe59-b62d-4934-bc3b-375b5b2985c7,347,CASH_OUT,16000,C85038606,56,0
1d7c1ba8-da9f-46fe-aa78-17513feb5282,589,CASH_OUT,48000,C90151552,86,0
38c7a976-0686-4b9a-a756-62af0747fe6b,128,CASH_OUT,152000,C51267322,22,0
7a325a44-19e3-46f6-bc95-eec9caa9b398,301,PAYMENT,133000,C66407573,27,0
815e5751-0be9-4b9b-8dcc-c8421295c41f,158,CASH_OUT,149000,C36861313,23,0
f0428def-e3c2-4d94-aab4-6eadd4088e37,250,TRANSFER,126000,C13050063,20,0
64ebc0cc-5feb-4a47-801b-b11f06b3ae76,521,CASH_OUT,179100,C36270189,35,0
9ceb6678-e751-4b46-b040-e3e29903b62c,534,DEBIT,89500,C67560352,26,0
f271440e-8566-409b-b713-2fc2039dcb05,450,CASH_OUT,635000,C24687635,26,0
adc48fd5-5f06-47b4-8363-0764983d96f6,70,TRANSFER,933000,C59656131,22,0
634bb2fd-9433-4f15-ac13-5c2519d2e131,13,PAYMENT,4400,C11789374,24,0
8f1c960e-7883-4a02-8c40-7e9b23e3ec02,563,PAYMENT,119500,C72112643,22,0
0e6834bb-96e4-4944-a2a6-1c395b73a2be,9,DEBIT,132000,C2933314,19,0
77690f0f-eec7-4ab5-9229-51c88e65bcd4,326,PAYMENT,970500,C28994603,61,0
ab0769a4-0b16-4a54-8850-ac52f2cfb5d0,608,CASH_OUT,1000,C87122651,21,0
1cf712e2-df3b-41db-a29b-d9fa4bf56969,664,CASH_OUT,42000,C86271743,23,0
6412dec2-04a9-46b9-81a9-2117b0861440,711,PAYMENT,45500,C54288101,28,0
363d96cd-0eda-48f6-9e7b-aba4bb5472cc,564,DEBIT,25000,C36764666,22,0
6118ffdb-ca94-45a4-8ffa-ba79283b9157,566,DEBIT,29500,C93365362,65,0
46d55ad1-57c3-4266-abce-7a04afb62880,229,CASH_OUT,94000,C59810471,24,0
775074a0-b72b-491f-beb5-65e41c7b0f16,268,PAYMENT,103500,C56235432,62,0
58f1fc30-26e0-4bca-ba32-235e00420499,423,TRANSFER,24500,C32650228,28,0
310c018b-9e52-4c24-9c72-16ea43d28bf3,226,TRANSFER,89000,C20562740,30,0
41861aa2-a54e-464d-8ae5-7b198d24cb64,43,PAYMENT,465000,C460441,59,0
c6780247-6a22-46f4-9a7b-ec86dc5e2976,257,CASH_OUT,72000,C91386161,23,0
eb722fdf-34d1-4625-bc07-cb79ceb1b71b,585,CASH_OUT,62000,C70934919,24,0
ab781c6b-27ff-4ed3-93c4-715eed66443f,422,TRANSFER,184500,C66550495,68,0
63ca3277-571c-4c06-a6d1-7acc8728536c,326,CASH_OUT,46500,C27369157,23,0
53e392dd-4d3d-4f0f-9076-cbd8bf931dc7,359,PAYMENT,14500,C67712139,23,0
